days,valus,params,countrycode,SRC
7.43729,-0.583942,Transit Stations,JPN,
7.71054,0.583942,Transit Stations,JPN,
8.07509,1.75182,Transit Stations,JPN,
8.07675,-1.16788,Transit Stations,JPN,
8.26036,-2.91971,Transit Stations,JPN,
8.26136,-4.67153,Transit Stations,JPN,
8.26236,-6.42336,Transit Stations,JPN,
8.26303,-7.59124,Transit Stations,JPN,
8.44697,-9.92701,Transit Stations,JPN,
8.4473,-10.5109,Transit Stations,JPN,
8.4483,-12.2628,Transit Stations,JPN,
8.63158,-13.4307,Transit Stations,JPN,
8.63291,-15.7664,Transit Stations,JPN,
8.81685,-18.1022,Transit Stations,JPN,
8.81752,-19.2701,Transit Stations,JPN,
8.81818,-20.438,Transit Stations,JPN,
8.91016,-21.6058,Transit Stations,JPN,
8.91082,-22.7737,Transit Stations,JPN,
9.00313,-24.5255,Transit Stations,JPN,
9.1834,-20.438,Transit Stations,JPN,
9.1844,-22.1898,Transit Stations,JPN,
9.27304,-17.5182,Transit Stations,JPN,
9.36334,-15.7664,Transit Stations,JPN,
9.45298,-12.8467,Transit Stations,JPN,
9.54262,-9.92701,Transit Stations,JPN,
9.63259,-7.59124,Transit Stations,JPN,
9.72223,-4.67153,Transit Stations,JPN,
9.7229,-5.83942,Transit Stations,JPN,
9.81187,-1.75182,Transit Stations,JPN,
10.0864,-2.91971,Transit Stations,JPN,
10.2694,-3.50365,Transit Stations,JPN,
10.7259,-3.50365,Transit Stations,JPN,
10.9095,-5.25547,Transit Stations,JPN,
11.1838,-5.83942,Transit Stations,JPN,
11.5493,-6.42336,Transit Stations,JPN,
11.9145,-6.42336,Transit Stations,JPN,
12.1891,-7.59124,Transit Stations,JPN,
12.5547,-8.17518,Transit Stations,JPN,
12.8296,-9.92701,Transit Stations,JPN,
13.0129,-11.0949,Transit Stations,JPN,
13.1965,-12.8467,Transit Stations,JPN,
13.3797,-14.0146,Transit Stations,JPN,
13.5633,-15.7664,Transit Stations,JPN,
13.747,-17.5182,Transit Stations,JPN,
13.9306,-19.2701,Transit Stations,JPN,
14.1135,-19.854,Transit Stations,JPN,
14.4797,-21.6058,Transit Stations,JPN,
14.6627,-22.1898,Transit Stations,JPN,
15.0285,-23.3577,Transit Stations,JPN,
15.2102,-21.6058,Transit Stations,JPN,
15.3005,-19.854,Transit Stations,JPN,
15.4827,-19.2701,Transit Stations,JPN,
15.5734,-18.1022,Transit Stations,JPN,
15.8466,-16.9343,Transit Stations,JPN,
16.3018,-14.5985,Transit Stations,JPN,
16.7583,-14.5985,Transit Stations,JPN,
17.0329,-15.7664,Transit Stations,JPN,
17.3988,-16.9343,Transit Stations,JPN,
17.7647,-18.1022,Transit Stations,JPN,
17.9473,-18.1022,Transit Stations,JPN,
18.3132,-19.2701,Transit Stations,JPN,
18.5868,-18.6861,Transit Stations,JPN,
18.8603,-18.1022,Transit Stations,JPN,
19.1336,-16.9343,Transit Stations,JPN,
19.7727,-16.9343,Transit Stations,JPN,
20.1389,-18.6861,Transit Stations,JPN,
20.3219,-19.2701,Transit Stations,JPN,
20.5058,-21.6058,Transit Stations,JPN,
20.7804,-22.7737,Transit Stations,JPN,
20.8727,-24.5255,Transit Stations,JPN,
21.1473,-25.6934,Transit Stations,JPN,
21.3302,-26.2774,Transit Stations,JPN,
21.4222,-27.4453,Transit Stations,JPN,
21.7884,-29.1971,Transit Stations,JPN,
21.8804,-30.365,Transit Stations,JPN,
21.971,-29.1971,Transit Stations,JPN,
21.9723,-31.5328,Transit Stations,JPN,
22.061,-26.8613,Transit Stations,JPN,
22.3326,-22.7737,Transit Stations,JPN,
22.3332,-23.9416,Transit Stations,JPN,
22.3346,-26.2774,Transit Stations,JPN,
22.4232,-21.6058,Transit Stations,JPN,
22.5132,-19.2701,Transit Stations,JPN,
22.6951,-18.1022,Transit Stations,JPN,
22.7854,-16.3504,Transit Stations,JPN,
22.8757,-14.5985,Transit Stations,JPN,
23.059,-15.7664,Transit Stations,JPN,
23.2423,-16.9343,Transit Stations,JPN,
23.4252,-17.5182,Transit Stations,JPN,
23.7908,-18.1022,Transit Stations,JPN,
24.156,-18.1022,Transit Stations,JPN,
24.3379,-16.9343,Transit Stations,JPN,
24.7028,-16.3504,Transit Stations,JPN,
25.0677,-15.7664,Transit Stations,JPN,
25.4329,-15.7664,Transit Stations,JPN,
25.7068,-15.7664,Transit Stations,JPN,
25.9807,-15.7664,Transit Stations,JPN,
26.2546,-15.7664,Transit Stations,JPN,
26.5289,-16.3504,Transit Stations,JPN,
26.8031,-16.9343,Transit Stations,JPN,
26.9861,-17.5182,Transit Stations,JPN,
27.0784,-19.2701,Transit Stations,JPN,
27.2613,-19.854,Transit Stations,JPN,
27.4449,-21.6058,Transit Stations,JPN,
27.4456,-22.7737,Transit Stations,JPN,
27.6289,-23.9416,Transit Stations,JPN,
27.7209,-25.1095,Transit Stations,JPN,
27.8128,-26.2774,Transit Stations,JPN,
27.8135,-27.4453,Transit Stations,JPN,
27.9954,-26.2774,Transit Stations,JPN,
28.0857,-24.5255,Transit Stations,JPN,
28.1767,-23.9416,Transit Stations,JPN,
28.45,-22.7737,Transit Stations,JPN,
28.7235,-22.1898,Transit Stations,JPN,
28.9055,-21.0219,Transit Stations,JPN,
28.9964,-20.438,Transit Stations,JPN,
29.2694,-18.6861,Transit Stations,JPN,
29.27,-19.854,Transit Stations,JPN,
29.5429,-18.1022,Transit Stations,JPN,
29.8159,-16.3504,Transit Stations,JPN,
29.9978,-15.1825,Transit Stations,JPN,
30.1804,-15.1825,Transit Stations,JPN,
30.6369,-15.1825,Transit Stations,JPN,
31.0018,-14.5985,Transit Stations,JPN,
31.2751,-13.4307,Transit Stations,JPN,
31.4577,-13.4307,Transit Stations,JPN,
31.7316,-13.4307,Transit Stations,JPN,
31.9142,-13.4307,Transit Stations,JPN,
32.0961,-12.2628,Transit Stations,JPN,
32.3694,-11.0949,Transit Stations,JPN,
32.552,-11.0949,Transit Stations,JPN,
32.7339,-9.92701,Transit Stations,JPN,
32.9172,-11.0949,Transit Stations,JPN,
32.9182,-12.8467,Transit Stations,JPN,
33.1018,-14.5985,Transit Stations,JPN,
33.1021,-15.1825,Transit Stations,JPN,
33.2858,-16.9343,Transit Stations,JPN,
33.2864,-18.1022,Transit Stations,JPN,
33.3787,-19.854,Transit Stations,JPN,
33.3794,-21.0219,Transit Stations,JPN,
33.3801,-22.1898,Transit Stations,JPN,
33.472,-23.3577,Transit Stations,JPN,
33.473,-25.1095,Transit Stations,JPN,
33.565,-26.2774,Transit Stations,JPN,
33.5657,-27.4453,Transit Stations,JPN,
33.7496,-29.781,Transit Stations,JPN,
33.7499,-30.365,Transit Stations,JPN,
33.8422,-32.1168,Transit Stations,JPN,
33.8436,-34.4526,Transit Stations,JPN,
34.0225,-28.0292,Transit Stations,JPN,
34.0242,-30.9489,Transit Stations,JPN,
34.1132,-26.8613,Transit Stations,JPN,
34.2031,-24.5255,Transit Stations,JPN,
34.2041,-26.2774,Transit Stations,JPN,
34.2938,-23.3577,Transit Stations,JPN,
34.3841,-21.6058,Transit Stations,JPN,
34.4744,-19.854,Transit Stations,JPN,
34.5647,-18.1022,Transit Stations,JPN,
34.7453,-14.5985,Transit Stations,JPN,
34.7466,-16.9343,Transit Stations,JPN,
35.1108,-15.1825,Transit Stations,JPN,
35.4767,-16.3504,Transit Stations,JPN,
35.6597,-16.9343,Transit Stations,JPN,
36.0255,-18.1022,Transit Stations,JPN,
36.3901,-16.9343,Transit Stations,JPN,
36.5714,-14.5985,Transit Stations,JPN,
36.7526,-12.2628,Transit Stations,JPN,
37.3011,-13.4307,Transit Stations,JPN,
37.6664,-13.4307,Transit Stations,JPN,
38.0316,-13.4307,Transit Stations,JPN,
38.3961,-12.2628,Transit Stations,JPN,
38.7607,-11.0949,Transit Stations,JPN,
39.0346,-11.0949,Transit Stations,JPN,
39.4914,-11.6788,Transit Stations,JPN,
39.8577,-13.4307,Transit Stations,JPN,
40.2239,-15.1825,Transit Stations,JPN,
40.3159,-16.3504,Transit Stations,JPN,
40.5908,-18.1022,Transit Stations,JPN,
40.774,-19.2701,Transit Stations,JPN,
40.9573,-20.438,Transit Stations,JPN,
41.1406,-21.6058,Transit Stations,JPN,
41.3245,-23.9416,Transit Stations,JPN,
41.3259,-26.2774,Transit Stations,JPN,
41.5091,-27.4453,Transit Stations,JPN,
41.6018,-29.781,Transit Stations,JPN,
41.7851,-30.9489,Transit Stations,JPN,
41.8784,-34.4526,Transit Stations,JPN,
42.06,-32.7007,Transit Stations,JPN,
42.0616,-35.6204,Transit Stations,JPN,
42.3365,-37.3723,Transit Stations,JPN,
42.4285,-38.5401,Transit Stations,JPN,
42.6118,-39.708,Transit Stations,JPN,
42.7947,-40.292,Transit Stations,JPN,
1,-0.879121,workplace,JPN,
1.36681,-0.879121,workplace,JPN,
1.73362,-0.29304,workplace,JPN,
2.00873,0.29304,workplace,JPN,
2.46725,0.29304,workplace,JPN,
2.65066,-0.29304,workplace,JPN,
3.01747,-0.29304,workplace,JPN,
3.47598,0.29304,workplace,JPN,
4.0262,0.29304,workplace,JPN,
4.66812,0.29304,workplace,JPN,
4.94323,0.29304,workplace,JPN,
5.40175,0.29304,workplace,JPN,
5.58515,0.29304,workplace,JPN,
5.95197,0.29304,workplace,JPN,
6.22707,0.29304,workplace,JPN,
6.50218,-0.879121,workplace,JPN,
6.869,-1.4652,workplace,JPN,
7.23581,-1.4652,workplace,JPN,
7.51092,0.29304,workplace,JPN,
7.96943,-2.63736,workplace,JPN,
7.96943,0.29304,workplace,JPN,
8.06114,-6.15385,workplace,JPN,
8.06114,-8.49817,workplace,JPN,
8.06114,-3.80952,workplace,JPN,
8.15284,-13.1868,workplace,JPN,
8.15284,-10.2564,workplace,JPN,
8.33624,-24.3223,workplace,JPN,
8.33624,-20.2198,workplace,JPN,
8.33624,-16.7033,workplace,JPN,
8.33624,-22.5641,workplace,JPN,
8.33624,-17.8755,workplace,JPN,
8.33624,-14.359,workplace,JPN,
8.42795,-27.2527,workplace,JPN,
8.51965,-30.7692,workplace,JPN,
8.51965,-29.5971,workplace,JPN,
8.61135,-37.2161,workplace,JPN,
8.61135,-35.4579,workplace,JPN,
8.61135,-33.1136,workplace,JPN,
8.70306,-40.7326,workplace,JPN,
8.70306,-43.0769,workplace,JPN,
8.70306,-38.9744,workplace,JPN,
8.79476,-47.1795,workplace,JPN,
8.79476,-44.8352,workplace,JPN,
8.88646,-51.2821,workplace,JPN,
8.88646,-49.5238,workplace,JPN,
8.97817,-47.7656,workplace,JPN,
9.16157,-46.0073,workplace,JPN,
9.16157,-42.4908,workplace,JPN,
9.25328,-35.4579,workplace,JPN,
9.25328,-32.5275,workplace,JPN,
9.25328,-38.9744,workplace,JPN,
9.43668,-29.5971,workplace,JPN,
9.43668,-27.2527,workplace,JPN,
9.52838,-21.3919,workplace,JPN,
9.52838,-19.0476,workplace,JPN,
9.52838,-23.7363,workplace,JPN,
9.71179,-16.7033,workplace,JPN,
9.80349,-13.1868,workplace,JPN,
9.80349,-10.8425,workplace,JPN,
9.80349,-7.32601,workplace,JPN,
9.8952,-1.4652,workplace,JPN,
9.8952,-4.98168,workplace,JPN,
9.8952,-3.22344,workplace,JPN,
9.9869,1.4652,workplace,JPN,
10.4454,0.879121,workplace,JPN,
10.7205,0.879121,workplace,JPN,
11.0873,0.879121,workplace,JPN,
11.821,0.879121,workplace,JPN,
12.2795,0.29304,workplace,JPN,
12.6463,0.29304,workplace,JPN,
13.0131,0.879121,workplace,JPN,
13.2882,2.05128,workplace,JPN,
13.7467,2.05128,workplace,JPN,
14.0218,3.80952,workplace,JPN,
14.3886,3.22344,workplace,JPN,
14.9389,0.879121,workplace,JPN,
15.3057,0.29304,workplace,JPN,
15.8559,-1.4652,workplace,JPN,
16.4061,-1.4652,workplace,JPN,
16.9563,-2.63736,workplace,JPN,
17.4148,-2.63736,workplace,JPN,
17.8734,-4.3956,workplace,JPN,
18.2402,-3.80952,workplace,JPN,
18.7904,-3.80952,workplace,JPN,
19.4323,-3.80952,workplace,JPN,
20.0742,-3.80952,workplace,JPN,
20.441,-3.80952,workplace,JPN,
20.8996,-3.80952,workplace,JPN,
21.2664,-4.3956,workplace,JPN,
21.7249,-4.3956,workplace,JPN,
22,-5.56777,workplace,JPN,
22.4585,-3.80952,workplace,JPN,
22.7336,-2.63736,workplace,JPN,
23.1004,-3.80952,workplace,JPN,
23.559,-4.3956,workplace,JPN,
23.9258,-4.98168,workplace,JPN,
24.476,-4.98168,workplace,JPN,
24.8428,-3.80952,workplace,JPN,
25.3013,-3.80952,workplace,JPN,
25.7598,-4.98168,workplace,JPN,
25.9432,-4.98168,workplace,JPN,
26.31,-3.80952,workplace,JPN,
26.6769,-3.80952,workplace,JPN,
27.0437,-4.3956,workplace,JPN,
27.3188,-4.98168,workplace,JPN,
27.5939,-6.15385,workplace,JPN,
27.869,-6.73993,workplace,JPN,
28.2358,-6.15385,workplace,JPN,
28.3275,-4.98168,workplace,JPN,
28.6026,-3.80952,workplace,JPN,
28.8777,-3.22344,workplace,JPN,
29.0611,-2.63736,workplace,JPN,
29.4279,-2.63736,workplace,JPN,
29.7948,-3.22344,workplace,JPN,
30.0699,-2.63736,workplace,JPN,
30.4367,-2.63736,workplace,JPN,
30.7118,-3.22344,workplace,JPN,
31.1703,-3.22344,workplace,JPN,
31.7205,-4.3956,workplace,JPN,
32.179,-3.80952,workplace,JPN,
32.3624,-3.80952,workplace,JPN,
32.7293,-4.3956,workplace,JPN,
33.0044,-4.3956,workplace,JPN,
33.0044,-7.32601,workplace,JPN,
33.0961,-13.7729,workplace,JPN,
33.0961,-10.8425,workplace,JPN,
33.0961,-9.08425,workplace,JPN,
33.1878,-17.8755,workplace,JPN,
33.1878,-20.2198,workplace,JPN,
33.1878,-15.5311,workplace,JPN,
33.2795,-24.3223,workplace,JPN,
33.2795,-22.5641,workplace,JPN,
33.3712,-29.011,workplace,JPN,
33.3712,-27.2527,workplace,JPN,
33.4629,-33.1136,workplace,JPN,
33.4629,-30.7692,workplace,JPN,
33.4629,-26.0806,workplace,JPN,
33.5546,-37.8022,workplace,JPN,
33.5546,-36.63,workplace,JPN,
33.5546,-34.8718,workplace,JPN,
33.5546,-38.9744,workplace,JPN,
33.6463,-42.4908,workplace,JPN,
33.6463,-40.1465,workplace,JPN,
33.6463,-44.2491,workplace,JPN,
33.8297,-46.0073,workplace,JPN,
33.9214,-48.3516,workplace,JPN,
33.9214,-50.1099,workplace,JPN,
34.0131,-51.8681,workplace,JPN,
34.0131,-48.3516,workplace,JPN,
34.0131,-45.4212,workplace,JPN,
34.1965,-42.4908,workplace,JPN,
34.3799,-37.8022,workplace,JPN,
34.3799,-34.2857,workplace,JPN,
34.4716,-29.011,workplace,JPN,
34.4716,-26.0806,workplace,JPN,
34.655,-20.2198,workplace,JPN,
34.655,-23.1502,workplace,JPN,
34.7467,-13.1868,workplace,JPN,
34.7467,-16.7033,workplace,JPN,
34.7467,-10.8425,workplace,JPN,
34.9301,-8.49817,workplace,JPN,
35.0218,-6.73993,workplace,JPN,
35.2969,-4.98168,workplace,JPN,
35.5721,-3.80952,workplace,JPN,
35.9389,-3.80952,workplace,JPN,
36.214,-3.22344,workplace,JPN,
36.7642,-2.63736,workplace,JPN,
37.0393,-2.63736,workplace,JPN,
37.6812,-4.3956,workplace,JPN,
38.048,-4.3956,workplace,JPN,
38.5983,-3.80952,workplace,JPN,
39.1485,-4.3956,workplace,JPN,
39.6987,-4.98168,workplace,JPN,
39.9738,-5.56777,workplace,JPN,
40.2489,-5.56777,workplace,JPN,
40.4323,-6.15385,workplace,JPN,
40.7991,-7.32601,workplace,JPN,
40.8908,-6.15385,workplace,JPN,
41.1659,-7.32601,workplace,JPN,
41.441,-7.32601,workplace,JPN,
41.8996,-8.49817,workplace,JPN,
42.2664,-8.49817,workplace,JPN,
42.6332,-8.49817,workplace,JPN,
42.9083,-8.49817,workplace,JPN,
1.04449,2.61879,Residential,JPN,
1.31873,2.04077,Residential,JPN,
1.50167,1.46149,Residential,JPN,
1.77625,0.301658,Residential,JPN,
2.05016,0.305452,Residential,JPN,
2.41504,0.892325,Residential,JPN,
2.78025,0.897384,Residential,JPN,
3.23644,1.48552,Residential,JPN,
3.51102,0.325689,Residential,JPN,
3.78493,0.329484,Residential,JPN,
3.96753,0.332013,Residential,JPN,
4.42405,0.338337,Residential,JPN,
4.78927,0.343396,Residential,JPN,
5.15448,0.348456,Residential,JPN,
5.5197,0.353515,Residential,JPN,
5.79294,1.52094,Residential,JPN,
6.24946,1.52726,Residential,JPN,
6.79728,1.53485,Residential,JPN,
6.98022,0.955566,Residential,JPN,
7.43674,0.96189,Residential,JPN,
7.71165,-0.779757,Residential,JPN,
7.98556,-0.775962,Residential,JPN,
8.1665,2.13564,Residential,JPN,
8.25681,3.88234,Residential,JPN,
8.43809,6.21212,Residential,JPN,
8.52773,9.12246,Residential,JPN,
8.61738,12.0328,Residential,JPN,
8.79899,13.7808,Residential,JPN,
8.9806,15.5287,Residential,JPN,
9.16487,12.6222,Residential,JPN,
9.1662,10.2949,Residential,JPN,
9.3498,8.55203,Residential,JPN,
9.44177,7.38966,Residential,JPN,
9.62537,5.64675,Residential,JPN,
9.71767,3.90258,Residential,JPN,
9.90094,2.74148,Residential,JPN,
9.99324,0.997304,Residential,JPN,
10.4498,1.00363,Residential,JPN,
10.7237,1.00742,Residential,JPN,
11.1802,1.01375,Residential,JPN,
11.3628,1.01628,Residential,JPN,
11.7277,1.60315,Residential,JPN,
12.0929,1.60821,Residential,JPN,
12.4581,1.61327,Residential,JPN,
12.9146,1.61959,Residential,JPN,
13.1879,2.78701,Residential,JPN,
13.3701,3.37136,Residential,JPN,
13.735,3.95823,Residential,JPN,
14.2829,3.96582,Residential,JPN,
14.8307,3.97341,Residential,JPN,
15.1962,3.39665,Residential,JPN,
15.4701,3.40045,Residential,JPN,
15.9266,3.40677,Residential,JPN,
16.4741,3.99617,Residential,JPN,
16.8394,4.00123,Residential,JPN,
17.2046,4.00629,Residential,JPN,
17.5698,4.01135,Residential,JPN,
17.9347,4.59822,Residential,JPN,
18.5735,5.18889,Residential,JPN,
19.1213,5.19648,Residential,JPN,
19.5778,5.2028,Residential,JPN,
20.126,4.62858,Residential,JPN,
20.3995,5.21419,Residential,JPN,
20.9474,5.22178,Residential,JPN,
21.4945,6.39299,Residential,JPN,
21.7694,4.65135,Residential,JPN,
22.5002,4.07965,Residential,JPN,
22.8654,4.08471,Residential,JPN,
23.048,4.08724,Residential,JPN,
23.4122,5.83774,Residential,JPN,
23.9604,5.26352,Residential,JPN,
24.3263,4.10495,Residential,JPN,
24.8741,4.11254,Residential,JPN,
25.2396,3.53578,Residential,JPN,
25.7874,3.54337,Residential,JPN,
26.061,4.12898,Residential,JPN,
26.5172,4.71712,Residential,JPN,
26.8821,5.30399,Residential,JPN,
27.247,5.89086,Residential,JPN,
27.5205,6.47647,Residential,JPN,
27.8858,6.48153,Residential,JPN,
28.252,4.74115,Residential,JPN,
28.7092,3.58385,Residential,JPN,
29.0744,3.5889,Residential,JPN,
29.4393,4.17578,Residential,JPN,
30.1697,4.1859,Residential,JPN,
30.7175,4.19348,Residential,JPN,
31.266,3.03745,Residential,JPN,
31.7225,3.04377,Residential,JPN,
32.179,3.05009,Residential,JPN,
32.5442,3.05515,Residential,JPN,
32.9095,3.06021,Residential,JPN,
33.2707,10.047,Residential,JPN,
33.2723,7.13797,Residential,JPN,
33.2733,5.39253,Residential,JPN,
33.4516,12.9586,Residential,JPN,
33.4526,11.2132,Residential,JPN,
33.6326,15.8702,Residential,JPN,
33.6332,14.7066,Residential,JPN,
33.7229,17.6169,Residential,JPN,
33.9065,15.874,Residential,JPN,
33.9988,14.1298,Residential,JPN,
34.1824,12.3869,Residential,JPN,
34.366,10.644,Residential,JPN,
34.5496,8.90112,Residential,JPN,
34.5506,7.15567,Residential,JPN,
34.7342,5.41276,Residential,JPN,
34.9175,4.25167,Residential,JPN,
35.1007,3.09057,Residential,JPN,
35.5573,3.09689,Residential,JPN,
36.379,3.10828,Residential,JPN,
36.7442,3.11334,Residential,JPN,
37.2914,4.28455,Residential,JPN,
37.6566,4.28961,Residential,JPN,
38.1138,3.13231,Residential,JPN,
38.6616,3.1399,Residential,JPN,
38.9358,2.56188,Residential,JPN,
39.6659,3.15381,Residential,JPN,
39.8482,3.73815,Residential,JPN,
40.395,5.49118,Residential,JPN,
40.7599,6.07805,Residential,JPN,
41.1241,7.82855,Residential,JPN,
41.5806,7.83488,Residential,JPN,
41.8546,7.83867,Residential,JPN,
42.2204,6.68011,Residential,JPN,
42.5853,7.26698,Residential,JPN,
42.7679,7.26951,Residential,JPN,
0.957587,5.83824,retail and recreation,GER,
1.23177,5.26192,retail and recreation,GER,
1.50561,4.10165,retail and recreation,GER,
1.59578,1.76839,retail and recreation,GER,
1.8703,1.77602,retail and recreation,GER,
2.23565,0.618301,retail and recreation,GER,
2.60267,2.38033,retail and recreation,GER,
2.96835,1.80656,retail and recreation,GER,
3.33471,2.40069,retail and recreation,GER,
3.70073,2.41086,retail and recreation,GER,
4.06674,2.42104,retail and recreation,GER,
4.79878,2.4414,retail and recreation,GER,
5.34781,2.45666,retail and recreation,GER,
5.71316,1.29894,retail and recreation,GER,
6.26186,0.730257,retail and recreation,GER,
6.81022,-0.422378,retail and recreation,GER,
7.08373,-2.1666,retail and recreation,GER,
7.54192,-0.985974,retail and recreation,GER,
7.90827,-0.391845,retail and recreation,GER,
8.4573,-0.376578,retail and recreation,GER,
8.64098,0.796412,retail and recreation,GER,
9.0985,0.809135,retail and recreation,GER,
9.55536,-0.346045,retail and recreation,GER,
9.82987,-0.338412,retail and recreation,GER,
10.1037,-1.49868,retail and recreation,GER,
10.4697,-1.4885,retail and recreation,GER,
10.7432,-3.23272,retail and recreation,GER,
11.0178,-3.22509,retail and recreation,GER,
11.2913,-4.96931,retail and recreation,GER,
11.7488,-4.95659,retail and recreation,GER,
11.8396,-6.12194,retail and recreation,GER,
11.9318,-4.9515,retail and recreation,GER,
12.2077,-2.60806,retail and recreation,GER,
12.4828,-1.43252,retail and recreation,GER,
12.6665,-0.259534,retail and recreation,GER,
12.7594,2.07881,retail and recreation,GER,
12.9427,2.66785,retail and recreation,GER,
13.0335,1.5025,retail and recreation,GER,
13.3074,0.342228,retail and recreation,GER,
13.5816,-0.234089,retail and recreation,GER,
13.7639,-1.3969,retail and recreation,GER,
14.0378,-2.55717,retail and recreation,GER,
14.1313,0.949079,retail and recreation,GER,
14.4979,2.12716,retail and recreation,GER,
14.5908,4.46551,retail and recreation,GER,
14.7745,5.6385,retail and recreation,GER,
14.867,7.39289,retail and recreation,GER,
14.8673,7.97685,retail and recreation,GER,
15.0496,6.81403,retail and recreation,GER,
15.232,5.65122,retail and recreation,GER,
15.4143,4.48841,retail and recreation,GER,
15.5967,3.32559,retail and recreation,GER,
15.779,2.16278,retail and recreation,GER,
16.0532,1.58646,retail and recreation,GER,
16.327,0.426195,retail and recreation,GER,
16.6927,-0.147578,retail and recreation,GER,
17.1506,0.449095,retail and recreation,GER,
17.3336,0.454184,retail and recreation,GER,
17.7915,1.05086,retail and recreation,GER,
17.9745,1.05595,retail and recreation,GER,
18.1568,-0.106867,retail and recreation,GER,
18.4306,-1.26714,retail and recreation,GER,
18.613,-2.42995,retail and recreation,GER,
18.7953,-3.59276,retail and recreation,GER,
19.0695,-4.16908,retail and recreation,GER,
19.4359,-3.57495,retail and recreation,GER,
19.8022,-2.98082,retail and recreation,GER,
20.1686,-2.38669,retail and recreation,GER,
20.5356,-0.624662,retail and recreation,GER,
20.9026,1.13737,retail and recreation,GER,
21.0866,2.89431,retail and recreation,GER,
21.1791,4.64871,retail and recreation,GER,
21.3631,6.40565,retail and recreation,GER,
21.5468,7.57864,retail and recreation,GER,
21.639,8.74909,retail and recreation,GER,
21.823,10.506,retail and recreation,GER,
21.9158,12.8444,retail and recreation,GER,
22.006,10.5111,retail and recreation,GER,
22.188,8.76435,retail and recreation,GER,
22.37,7.01759,retail and recreation,GER,
22.5507,2.93502,retail and recreation,GER,
22.5517,4.68687,retail and recreation,GER,
22.7327,1.18826,retail and recreation,GER,
22.915,0.0254445,retail and recreation,GER,
23.0971,-1.72132,retail and recreation,GER,
23.1876,-3.47063,retail and recreation,GER,
23.4614,-4.6309,retail and recreation,GER,
